filename,path,label,sqi,source
a0039.wav,product\audio_preprocessing\data\physionet_2016\training-a\a0039.wav,1,1,a
e00237.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00237.wav,0,1,e
e00194.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00194.wav,0,1,e
e01727.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01727.wav,0,1,e
a0105.wav,product\audio_preprocessing\data\physionet_2016\training-a\a0105.wav,0,1,a
e00465.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00465.wav,0,1,e
e01208.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01208.wav,0,1,e
e01650.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01650.wav,0,1,e
e01690.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01690.wav,0,1,e
e01244.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01244.wav,0,1,e
e00679.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00679.wav,0,0,e
e01126.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01126.wav,0,1,e
f0072.wav,product\audio_preprocessing\data\physionet_2016\training-f\f0072.wav,1,1,f
e01015.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01015.wav,0,1,e
e00887.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00887.wav,0,1,e
e00359.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00359.wav,1,1,e
a0273.wav,product\audio_preprocessing\data\physionet_2016\training-a\a0273.wav,1,1,a
b0391.wav,product\audio_preprocessing\data\physionet_2016\training-b\b0391.wav,0,1,b
e01523.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01523.wav,0,1,e
b0282.wav,product\audio_preprocessing\data\physionet_2016\training-b\b0282.wav,0,1,b
e01703.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01703.wav,0,1,e
e01020.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01020.wav,0,1,e
e00643.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00643.wav,0,1,e
e01730.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01730.wav,0,1,e
e01729.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01729.wav,0,1,e
e00128.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00128.wav,0,1,e
e01145.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01145.wav,0,1,e
a0180.wav,product\audio_preprocessing\data\physionet_2016\training-a\a0180.wav,1,1,a
e01098.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01098.wav,0,1,e
a0168.wav,product\audio_preprocessing\data\physionet_2016\training-a\a0168.wav,1,1,a
e01221.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01221.wav,0,1,e
e02038.wav,product\audio_preprocessing\data\physionet_2016\training-e\e02038.wav,0,1,e
e01423.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01423.wav,0,1,e
e01958.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01958.wav,0,1,e
e00509.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00509.wav,0,1,e
e02000.wav,product\audio_preprocessing\data\physionet_2016\training-e\e02000.wav,0,1,e
f0097.wav,product\audio_preprocessing\data\physionet_2016\training-f\f0097.wav,0,1,f
e00739.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00739.wav,0,1,e
e01242.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01242.wav,0,0,e
e01257.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01257.wav,0,1,e
b0025.wav,product\audio_preprocessing\data\physionet_2016\training-b\b0025.wav,0,1,b
e00864.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00864.wav,0,1,e
e01417.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01417.wav,0,1,e
f0081.wav,product\audio_preprocessing\data\physionet_2016\training-f\f0081.wav,0,1,f
e00046.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00046.wav,0,1,e
b0410.wav,product\audio_preprocessing\data\physionet_2016\training-b\b0410.wav,0,0,b
e00633.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00633.wav,0,1,e
e00941.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00941.wav,0,1,e
e01618.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01618.wav,0,1,e
b0406.wav,product\audio_preprocessing\data\physionet_2016\training-b\b0406.wav,0,1,b
e00156.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00156.wav,0,1,e
e01544.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01544.wav,0,1,e
b0270.wav,product\audio_preprocessing\data\physionet_2016\training-b\b0270.wav,0,1,b
c0016.wav,product\audio_preprocessing\data\physionet_2016\training-c\c0016.wav,0,1,c
a0015.wav,product\audio_preprocessing\data\physionet_2016\training-a\a0015.wav,1,1,a
e01885.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01885.wav,0,1,e
b0068.wav,product\audio_preprocessing\data\physionet_2016\training-b\b0068.wav,1,0,b
a0115.wav,product\audio_preprocessing\data\physionet_2016\training-a\a0115.wav,1,1,a
e00916.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00916.wav,0,1,e
e01014.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01014.wav,0,0,e
e00929.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00929.wav,1,1,e
e01193.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01193.wav,0,1,e
b0038.wav,product\audio_preprocessing\data\physionet_2016\training-b\b0038.wav,0,1,b
e02086.wav,product\audio_preprocessing\data\physionet_2016\training-e\e02086.wav,0,1,e
e00176.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00176.wav,1,1,e
e00709.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00709.wav,0,1,e
a0290.wav,product\audio_preprocessing\data\physionet_2016\training-a\a0290.wav,0,1,a
e00551.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00551.wav,1,1,e
d0012.wav,product\audio_preprocessing\data\physionet_2016\training-d\d0012.wav,1,1,d
e00477.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00477.wav,1,1,e
a0228.wav,product\audio_preprocessing\data\physionet_2016\training-a\a0228.wav,1,1,a
d0035.wav,product\audio_preprocessing\data\physionet_2016\training-d\d0035.wav,1,1,d
e01066.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01066.wav,0,1,e
e01576.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01576.wav,0,1,e
e01013.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01013.wav,1,1,e
e01581.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01581.wav,1,1,e
e01502.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01502.wav,1,0,e
e01704.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01704.wav,0,1,e
d0039.wav,product\audio_preprocessing\data\physionet_2016\training-d\d0039.wav,1,1,d
e01672.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01672.wav,0,1,e
e01336.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01336.wav,0,1,e
a0007.wav,product\audio_preprocessing\data\physionet_2016\training-a\a0007.wav,0,1,a
e01078.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01078.wav,0,0,e
e00054.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00054.wav,0,1,e
e00921.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00921.wav,1,0,e
e02085.wav,product\audio_preprocessing\data\physionet_2016\training-e\e02085.wav,1,1,e
e00927.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00927.wav,0,1,e
e01064.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01064.wav,0,1,e
e01696.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01696.wav,0,1,e
e02119.wav,product\audio_preprocessing\data\physionet_2016\training-e\e02119.wav,0,1,e
e00446.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00446.wav,0,1,e
a0137.wav,product\audio_preprocessing\data\physionet_2016\training-a\a0137.wav,1,1,a
e00531.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00531.wav,0,1,e
a0204.wav,product\audio_preprocessing\data\physionet_2016\training-a\a0204.wav,0,1,a
f0111.wav,product\audio_preprocessing\data\physionet_2016\training-f\f0111.wav,0,1,f
e00530.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00530.wav,0,1,e
b0298.wav,product\audio_preprocessing\data\physionet_2016\training-b\b0298.wav,0,1,b
b0176.wav,product\audio_preprocessing\data\physionet_2016\training-b\b0176.wav,1,0,b
e02005.wav,product\audio_preprocessing\data\physionet_2016\training-e\e02005.wav,0,1,e
e01363.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01363.wav,0,1,e
e01063.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01063.wav,0,1,e
e00616.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00616.wav,0,1,e
a0026.wav,product\audio_preprocessing\data\physionet_2016\training-a\a0026.wav,1,1,a
e00574.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00574.wav,0,1,e
b0475.wav,product\audio_preprocessing\data\physionet_2016\training-b\b0475.wav,0,1,b
b0452.wav,product\audio_preprocessing\data\physionet_2016\training-b\b0452.wav,0,1,b
e01904.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01904.wav,0,1,e
e00889.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00889.wav,0,1,e
e01174.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01174.wav,0,1,e
e00723.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00723.wav,0,1,e
e00760.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00760.wav,0,1,e
e00986.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00986.wav,0,1,e
e00895.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00895.wav,0,1,e
e00263.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00263.wav,0,1,e
a0139.wav,product\audio_preprocessing\data\physionet_2016\training-a\a0139.wav,0,1,a
e00020.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00020.wav,1,0,e
b0100.wav,product\audio_preprocessing\data\physionet_2016\training-b\b0100.wav,0,1,b
e01183.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01183.wav,0,1,e
e01709.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01709.wav,0,1,e
b0134.wav,product\audio_preprocessing\data\physionet_2016\training-b\b0134.wav,0,1,b
e00339.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00339.wav,0,1,e
e02132.wav,product\audio_preprocessing\data\physionet_2016\training-e\e02132.wav,0,1,e
b0296.wav,product\audio_preprocessing\data\physionet_2016\training-b\b0296.wav,0,1,b
e00077.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00077.wav,0,1,e
b0205.wav,product\audio_preprocessing\data\physionet_2016\training-b\b0205.wav,0,1,b
e00470.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00470.wav,0,1,e
e01974.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01974.wav,0,1,e
e00466.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00466.wav,0,1,e
e00579.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00579.wav,0,1,e
e01793.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01793.wav,0,1,e
b0102.wav,product\audio_preprocessing\data\physionet_2016\training-b\b0102.wav,0,0,b
b0265.wav,product\audio_preprocessing\data\physionet_2016\training-b\b0265.wav,1,1,b
e00091.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00091.wav,0,0,e
e00453.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00453.wav,0,1,e
e01900.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01900.wav,0,1,e
e02101.wav,product\audio_preprocessing\data\physionet_2016\training-e\e02101.wav,1,1,e
e01171.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01171.wav,0,1,e
a0266.wav,product\audio_preprocessing\data\physionet_2016\training-a\a0266.wav,0,1,a
e01140.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01140.wav,0,1,e
b0250.wav,product\audio_preprocessing\data\physionet_2016\training-b\b0250.wav,0,1,b
e01993.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01993.wav,0,1,e
a0117.wav,product\audio_preprocessing\data\physionet_2016\training-a\a0117.wav,1,1,a
b0075.wav,product\audio_preprocessing\data\physionet_2016\training-b\b0075.wav,0,1,b
a0094.wav,product\audio_preprocessing\data\physionet_2016\training-a\a0094.wav,0,1,a
a0406.wav,product\audio_preprocessing\data\physionet_2016\training-a\a0406.wav,0,1,a
e02072.wav,product\audio_preprocessing\data\physionet_2016\training-e\e02072.wav,0,1,e
f0110.wav,product\audio_preprocessing\data\physionet_2016\training-f\f0110.wav,0,1,f
e01119.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01119.wav,0,1,e
b0048.wav,product\audio_preprocessing\data\physionet_2016\training-b\b0048.wav,1,1,b
a0251.wav,product\audio_preprocessing\data\physionet_2016\training-a\a0251.wav,1,0,a
e01146.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01146.wav,0,1,e
e01843.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01843.wav,0,1,e
e01826.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01826.wav,0,1,e
b0375.wav,product\audio_preprocessing\data\physionet_2016\training-b\b0375.wav,0,1,b
b0097.wav,product\audio_preprocessing\data\physionet_2016\training-b\b0097.wav,0,1,b
e01117.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01117.wav,0,1,e
e01094.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01094.wav,0,0,e
e00294.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00294.wav,0,1,e
e00540.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00540.wav,0,1,e
d0021.wav,product\audio_preprocessing\data\physionet_2016\training-d\d0021.wav,1,1,d
e01659.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01659.wav,0,1,e
e01707.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01707.wav,0,1,e
d0038.wav,product\audio_preprocessing\data\physionet_2016\training-d\d0038.wav,1,1,d
e00098.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00098.wav,0,1,e
e00468.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00468.wav,0,1,e
a0004.wav,product\audio_preprocessing\data\physionet_2016\training-a\a0004.wav,1,1,a
e01388.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01388.wav,0,1,e
f0014.wav,product\audio_preprocessing\data\physionet_2016\training-f\f0014.wav,0,1,f
e00364.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00364.wav,0,1,e
e02138.wav,product\audio_preprocessing\data\physionet_2016\training-e\e02138.wav,0,1,e
e00987.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00987.wav,0,1,e
d0053.wav,product\audio_preprocessing\data\physionet_2016\training-d\d0053.wav,0,1,d
a0153.wav,product\audio_preprocessing\data\physionet_2016\training-a\a0153.wav,0,1,a
b0084.wav,product\audio_preprocessing\data\physionet_2016\training-b\b0084.wav,0,1,b
e01162.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01162.wav,0,1,e
e00270.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00270.wav,0,1,e
a0090.wav,product\audio_preprocessing\data\physionet_2016\training-a\a0090.wav,1,1,a
e00800.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00800.wav,0,1,e
e01571.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01571.wav,0,1,e
e01941.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01941.wav,0,1,e
e00116.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00116.wav,0,0,e
e01838.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01838.wav,0,1,e
e01762.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01762.wav,0,1,e
e02074.wav,product\audio_preprocessing\data\physionet_2016\training-e\e02074.wav,1,1,e
e00728.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00728.wav,0,1,e
e00624.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00624.wav,0,1,e
d0024.wav,product\audio_preprocessing\data\physionet_2016\training-d\d0024.wav,0,1,d
e01959.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01959.wav,0,1,e
e01635.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01635.wav,0,1,e
e00568.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00568.wav,0,1,e
e01463.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01463.wav,0,1,e
b0216.wav,product\audio_preprocessing\data\physionet_2016\training-b\b0216.wav,0,1,b
e00846.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00846.wav,0,1,e
a0075.wav,product\audio_preprocessing\data\physionet_2016\training-a\a0075.wav,1,1,a
a0244.wav,product\audio_preprocessing\data\physionet_2016\training-a\a0244.wav,1,1,a
e01206.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01206.wav,0,1,e
a0172.wav,product\audio_preprocessing\data\physionet_2016\training-a\a0172.wav,1,1,a
e00075.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00075.wav,0,1,e
e00245.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00245.wav,0,1,e
e00336.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00336.wav,1,0,e
b0435.wav,product\audio_preprocessing\data\physionet_2016\training-b\b0435.wav,0,1,b
e00699.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00699.wav,1,1,e
e02108.wav,product\audio_preprocessing\data\physionet_2016\training-e\e02108.wav,1,1,e
b0467.wav,product\audio_preprocessing\data\physionet_2016\training-b\b0467.wav,1,1,b
e01764.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01764.wav,0,1,e
e00391.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00391.wav,0,1,e
e01887.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01887.wav,0,1,e
a0219.wav,product\audio_preprocessing\data\physionet_2016\training-a\a0219.wav,1,1,a
e01005.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01005.wav,0,1,e
e02083.wav,product\audio_preprocessing\data\physionet_2016\training-e\e02083.wav,0,0,e
d0054.wav,product\audio_preprocessing\data\physionet_2016\training-d\d0054.wav,0,1,d
f0113.wav,product\audio_preprocessing\data\physionet_2016\training-f\f0113.wav,0,1,f
e01039.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01039.wav,0,1,e
a0067.wav,product\audio_preprocessing\data\physionet_2016\training-a\a0067.wav,1,1,a
a0130.wav,product\audio_preprocessing\data\physionet_2016\training-a\a0130.wav,1,1,a
e00506.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00506.wav,0,1,e
e01679.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01679.wav,0,1,e
e00472.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00472.wav,0,1,e
e01738.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01738.wav,0,1,e
e01554.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01554.wav,0,1,e
b0275.wav,product\audio_preprocessing\data\physionet_2016\training-b\b0275.wav,0,1,b
b0212.wav,product\audio_preprocessing\data\physionet_2016\training-b\b0212.wav,0,0,b
e00244.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00244.wav,0,1,e
b0417.wav,product\audio_preprocessing\data\physionet_2016\training-b\b0417.wav,0,1,b
a0078.wav,product\audio_preprocessing\data\physionet_2016\training-a\a0078.wav,1,1,a
e00548.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00548.wav,0,1,e
e01359.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01359.wav,0,1,e
e00443.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00443.wav,0,1,e
e01995.wav,product\audio_preprocessing\data\physionet_2016\training-e\e01995.wav,1,0,e
e00061.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00061.wav,0,1,e
e00166.wav,product\audio_preprocessing\data\physionet_2016\training-e\e00166.wav,0,1,e
